CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.04.01,Ativos Não Correntes a Venda,417340.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.04.01,Ativos Não Correntes a Venda,203473.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.04.02,Ativos de Operações Descontinuadas,0.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.04.02,Ativos de Operações Descontinuadas,0.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.04.03,Outros,38735266.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.04.03,Outros,48094647.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.05,Investimentos,19446188.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.05,Investimentos,19773432.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.05.01,Participações em Coligadas,19446188.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.05.01,Participações em Coligadas,19773432.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.05.02,Participações em Controladas em Conjunto,0.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.05.02,Participações em Controladas em Conjunto,0.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.05.03,Propriedades para Investimento,0.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.05.03,Propriedades para Investimento,0.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.05.04,Outros Investimentos,0.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.05.04,Outros Investimentos,0.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.06,Imobilizado,13401651.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.06,Imobilizado,13200128.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.06.01,Imobilizado de Uso,8982146.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.06.01,Imobilizado de Uso,9194568.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.06.02,Direito de Uso de Arrendamento,4419505.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.06.02,Direito de Uso de Arrendamento,4005560.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.06.03,Depreciação Acumulada,0.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.06.03,Depreciação Acumulada,0.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.07,Intangível,7035270.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.07,Intangível,11030985.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.07.01,Intangíveis,7035270.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.07.01,Intangíveis,11030985.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.07.02,Goodwill,0.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.07.02,Goodwill,0.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.07.03,Amortização Acumulada,0.0,S
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.07.03,Amortização Acumulada,0.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1,Ativo Total,2008168606.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1,Ativo Total,2153878452.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.01,Caixa e Equivalentes de Caixa,68826279.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.01,Caixa e Equivalentes de Caixa,54999815.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.01.01,Caixa,18310546.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.01.01,Caixa,17327745.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.01.02,Aplicações de Liquidez,50515733.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.01.02,Aplicações de Liquidez,37672070.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.02,Ativos Financeiros,1779357053.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02,Ativos Financeiros,1937460342.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.02.01,Depósito Compulsório Banco Central,95119085.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.01,Depósito Compulsório Banco Central,101805900.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.02.02,Ativos Financeiros Avaliados ao Valor Justo através do Resultado,12078012.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.02,Ativos Financeiros Avaliados ao Valor Justo através do Resultado,14173304.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.02.02.01,Títulos e Valores Mobiliários,10439943.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.02.01,Títulos e Valores Mobiliários,12199618.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.02.02.02,Derivativos,1638069.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.02.02,Derivativos,1973686.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.02.03,Ativos Financeiros Avaliados ao Valor Justo através de Outros Resultados Abrangentes,369770754.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.03,Ativos Financeiros Avaliados ao Valor Justo através de Outros Resultados Abrangentes,401442335.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.02.03.01,Títulos e Valores Mobiliários,369770754.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.03.01,Títulos e Valores Mobiliários,401442335.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.02.04,Ativos Financeiros ao Custo Amortizado,1302389202.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.04,Ativos Financeiros ao Custo Amortizado,1420038803.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.02.04.01,Aplicações em Depósitos Interfinanceiros,16199785.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.04.01,Aplicações em Depósitos Interfinanceiros,19425777.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.02.04.02,Aplicações no Mercado Aberto,356512910.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.04.02,Aplicações no Mercado Aberto,385568653.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.02.04.03,Títulos e Valores Mobiliários,47996424.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.04.03,Títulos e Valores Mobiliários,53098497.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.02.04.04,Operações de Crédito,832938557.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.04.04,Operações de Crédito,911281198.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.02.04.05,Provisão para Perdas Esperadas Associadas ao Risco de Crédito,0.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.04.05,Provisão para Perdas Esperadas Associadas ao Risco de Crédito,0.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.02.04.06,Operações de Arrendamento,0.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.04.06,Operações de Arrendamento,0.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.02.04.07,Provisão para Perdas Esperadas Associadas ao Risco de Crédito de Operações de Arrendamento,0.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.04.07,Provisão para Perdas Esperadas Associadas ao Risco de Crédito de Operações de Arrendamento,0.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.02.04.08,Outros Ativos Financeiros,48741526.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.04.08,Outros Ativos Financeiros,50664678.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.03,Tributos,67241980.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.03,Tributos,70722116.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.03.01,Imposto de Renda e Contribuição Social - Correntes,9914030.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.03.01,Imposto de Renda e Contribuição Social - Correntes,9630569.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.03.02,Imposto de Renda e Contribuição Social - Diferidos,57327950.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.03.02,Imposto de Renda e Contribuição Social - Diferidos,61091547.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.03.03,Outros,0.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.03.03,Outros,0.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.04,Outros Ativos,48298120.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.04,Outros Ativos,43561197.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.04.01,Ativos Não Correntes a Venda,203473.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.04.01,Ativos Não Correntes a Venda,134755.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.04.02,Ativos de Operações Descontinuadas,0.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.04.02,Ativos de Operações Descontinuadas,0.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.04.03,Outros,48094647.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.04.03,Outros,43426442.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.05,Investimentos,20214061.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.05,Investimentos,22215047.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.05.01,Participações em Coligadas,20214061.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.05.01,Participações em Coligadas,22215047.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.05.02,Participações em Controladas em Conjunto,0.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.05.02,Participações em Controladas em Conjunto,0.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.05.03,Propriedades para Investimento,0.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.05.03,Propriedades para Investimento,0.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.05.04,Outros Investimentos,0.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.05.04,Outros Investimentos,0.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.06,Imobilizado,13200128.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.06,Imobilizado,14118006.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.06.01,Imobilizado de Uso,9194568.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.06.01,Imobilizado de Uso,10299022.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.06.02,Direito de Uso de Arrendamento,4005560.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.06.02,Direito de Uso de Arrendamento,3818984.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.06.03,Depreciação Acumulada,0.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.06.03,Depreciação Acumulada,0.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.07,Intangível,11030985.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.07,Intangível,10801929.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.07.01,Intangíveis,11030985.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.07.01,Intangíveis,10801929.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.07.02,Goodwill,0.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.07.02,Goodwill,0.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2022-12-31,1.07.03,Amortização Acumulada,0.0,S
00.000.000/0001-91,2023-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.07.03,Amortização Acumulada,0.0,S
00.000.000/0001-91,2024-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2023-12-31,1,Ativo Total,2153878452.0,S
00.000.000/0001-91,2024-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1,Ativo Total,2398719197.0,S
00.000.000/0001-91,2024-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2023-12-31,1.01,Caixa e Equivalentes de Caixa,56999814.0,S
00.000.000/0001-91,2024-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.01,Caixa e Equivalentes de Caixa,83167243.0,S
00.000.000/0001-91,2024-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2023-12-31,1.01.01,Caixa,17327745.0,S
00.000.000/0001-91,2024-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.01.01,Caixa,20079736.0,S
00.000.000/0001-91,2024-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2023-12-31,1.01.02,Aplicações de Liquidez,39672069.0,S
00.000.000/0001-91,2024-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.01.02,Aplicações de Liquidez,63087507.0,S
00.000.000/0001-91,2024-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2023-12-31,1.02,Ativos Financeiros,1935460343.0,S
00.000.000/0001-91,2024-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02,Ativos Financeiros,2129190687.0,S
00.000.000/0001-91,2024-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2023-12-31,1.02.01,Depósito Compulsório Banco Central,99805901.0,S
00.000.000/0001-91,2024-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02.01,Depósito Compulsório Banco Central,115697589.0,S
